Number	Decade	Country	Source	File
30533639	1940s	USA	Beauty Parade Magazine Cover	c503a2d10c93acf5239c464b28199dd2.jpg
30533631	1948	USA	Esquire Magazine Advert	aa494ba3237410547cbdac1df8b9db1c.jpg
30533422	1950s	USA	Hadley Magazine Advert	1cf82e36eeb0ab375086d193193381b5.jpg
30533262	1995	USA	Chanel Magazine Advert	f1c576c250916d1f199895475cc5844b.jpg
30533261	2003	USA	Jennifer Lopez Still Magazine...	3fc712f872306b5c33175bf9b7dbefac.jpg
30532986	2003	USA	Roca Wear Magazine Advert	8445521a6d0639b02cd017205bb89eb6.jpg
30532946	1980s	USA	Frye Boots Magazine Advert	c8644a26849cca146e6bf51331ac8974.jpg
30532884	2003	USA	Roca Wear Magazine Advert	20eb3e45af5cb8465b42617fea796ea3.jpg
30532874	2003	USA	Celine Dion Magazine Advert	3b046050fbdce719a22aa047ceccbcc8.jpg
30532871	1958	USA	Jacqueline Magazine Advert	6ca6f7076b482c6f5a0e63de57115886.jpg
30532870	1958	USA	Tweedies Magazine Advert	945fddd9ec2e2543cf4e975ea485c9f1.jpg
30532869	1954	USA	Lurex Magazine Advert	096d905f431358ea64d421675065676c.jpg
30532852	2003	USA	Anna Sui Magazine Advert	b93de531c968dee9c3a98e7d49138ab1.jpg
30532846	2003	USA	Marc Jacobs Magazine Advert	0379f1d22a23279fa494c71ebfece8a6.jpg
30532823	2003	USA	Donna Karen Magazine Advert	afbb4d40108de3b549c496ce28f9d713.jpg
30532817	2003	USA	Roca Wear Magazine Advert	8fba991138f52142983abb30c1e7d4f5.jpg
30532815	2003	USA	Marc Jacobs Magazine Advert	9221b3d9cd38ce4b3adb706c8b7508ae.jpg
30532814	2003	USA	Roca Wear Magazine Advert	3821b8efd086521bf5e245addd44ee90.jpg
30532813	2003	USA	Marc Jacobs Magazine Advert	f4a6225ad42bdda5b786b440b7178ac0.jpg
30532807	1958	USA	Christian Dior Magazine Advert	2efce4ed31b03120d000a9c41b5aad79.jpg
30532806	1950s	USA	Brown Shoes Magazine Advert	8d3e491f84dea79be6254933da625755.jpg
30532754	1933	USA	Womans Home Companion Magazine...	318a033b3c8e889bb888317a93f4fc42.jpg
30532599	2003	USA	Roca Wear Magazine Advert	ceaaf445bb25e6762e472f28c5e8bc5a.jpg
30532454	1940s	USA	Balmain Jolie Madame Magazine...	40e05f47629b665cb9bdd7462cbc043d.jpg
30532453	1940s	USA	Joy by Jean Patou Magazine Advert	dffc07a8c4d9073c30405f24a04e8227.jpg
30532452	1950s	USA	Joy by Jean Patou Magazine Advert	6d332443a4e388acbcbcfe3d51f98bb1.jpg
30532451	1950s	USA	Joy by Jean Patou Magazine Advert	f4eb93325f1904275842e3387154767c.jpg
30532448	1929	USA	Guerlain Magazine Advert	64813adeb4d0696fb191c858502657be.jpg
30532446	1969	USA	Madame Rochas Magazine Advert	3ff7c4e9b4beb2a43d947d1274207118.jpg
30532445	1960s	USA	Madame Rochas Femme Magazine Advert	cb691ca446b4ee9d56a599d5f429eef4.jpg
30532444	1972	USA	Madame Rochas Femme Magazine...	cde2da51e09e3afd5772b94f977a1144.jpg
30532443	1940s	USA	Joy by Jean Patou Magazine Advert	bfb8f8b98b98c2cbdfb41e1f422061af.jpg
30532367	1900s	USA	Womans Home Companion Magazine...	c10bf38fb0d0deaa7e00093ce8769b14.jpg
30532349	2003	USA	Louis Vuitton Magazine Advert	813f106d98dbc2eb45ce1d8ec9ad7342.jpg
30532348	2003	USA	Louis Vuitton Magazine Advert	864c2097b86096355aaf5eca3e659165.jpg
30532162	1977	USA	Christian Dior Magazine Advert	19b3a7ed5965304f6bbd6547d3dd3249.jpg
30532032	1960s	USA	Campus Magazine Advert	06de7c78b25c5fcaf16645775b419ab7.jpg
30531784	1979	USA	Nair Magazine Advert	f15a27c62899b702db061ada61ac259e.jpg
30531783	1979	USA	Coppertone Magazine Advert	cbc153f91e4f9777cc6d501d71762564.jpg
30531687	1950s	USA	Revlon Magazine Advert	f2256722c328a275d692f1d4506c3e55.jpg
30531680	1950s	USA	Agony Aunts Portraits Magazine...	6845fb09f228b4a5e54bcd5fec3f392b.jpg
30531488	1960s	USA	Smirnoff Magazine Advert	0f23be4e571d3209ba035643e7f0a735.jpg
30531478	1930s	USA	Schiaparelli Magazine Cover	d21c28e40b4ad502db208f7a31c1bb4f.jpg
30531474	1950	USA	Lee Magazine Advert	1c5c1347ea2fea1462f26e837cc1e45b.jpg
30531452	1950s	USA	Mojud Magazine Advert	6eaa4f806f6f213d9c24d339f25fc2fa.jpg
30531441	1950s	USA	Munsingwear Pyjamas Magazine Advert	90ab9148813d69796be40aa77f8653d9.jpg
30531334	1970s	USA	Ballantine's Magazine Advert	49c77f33df161a470e8a4c8016f35527.jpg
30531274	1950s	USA	Jantzen Magazine Advert	91d99b17903a642a1987e6ad90162bb6.jpg
30531262	1984	USA	Bill Blass Magazine Advert	a8690550b7476729f7a7fbef46d90196.jpg
30531260	1982	USA	Blackglama Magazine Advert	9cfedccb50a27dfc388a6165d875c20f.jpg
30531259	1982	USA	Blackglama Magazine Advert	7041ad6f84b653a5418e88e365567d98.jpg
30531258	1983	USA	Blackglama Magazine Advert	ae66c6526739b205b2de11ac79b7865e.jpg
30531255	1984	USA	Blackglama Magazine Advert	f0404edf825933199c3e2eb1c6ac167b.jpg
30531200	1950s	USA	Jantzen Magazine Advert	4ba4ebac5c61a877866a04308ed155c3.jpg
30531199	1950s	USA	Jantzen Magazine Advert	5b5012d8ad65ae9bf8a8928818c5c082.jpg
30531198	1950s	USA	Jantzen Magazine Advert	8fa151f17bb76204738cca02c0c18357.jpg
30531197	1950s	USA	Jantzen Swimwear Womens 1950s...	af25194aedbb9d8a3f9af7d864892171.jpg
30531195	1950s	USA	Cole Swimwear Womens 1950s...	060605277d54c7ab61075f1a41f8e137.jpg
30531194	1958	USA	Cole Swimwear Womens 1950s...	7903c79e46a679b64503b107665867c7.jpg
30531192	1956	USA	Cole Swimwear Womens 1950s...	39df389127369bafec343d0a1fd86100.jpg
30531175	1950s	USA	Orlon by DuPont Magazine Advert...	7a5c6333210795346fdd45e93686e60f.jpg
30531174	1950s	USA	Orlon by DuPont Magazine Advert	8db2759a33fab4507b4e60010b4f2c53.jpg
30531030	1950s	USA	Jantzen Magazine Advert	294dc5eac8d9e6e988c0cbf76d9f723f.jpg
30531028	1950s	USA	Jantzen Magazine Advert	eb0e18efbc2b8a65ea9a15648402c4e8.jpg
30531027	1950s	USA	Jantzen Magazine Advert	fc0674c4aa64efb2315ca29b3b50c390.jpg
30531026	1950	USA	Jantzen Magazine Advert	b7839945eb61e9c21ea4a069d0d31cb2.jpg
30531025	1950s	USA	Jantzen Magazine Advert	1107d142db3f06dda8aeb4a81a4a4d8a.jpg
30531024	1950s	USA	Jantzen Magazine Advert	2020c8f6bd353e19e2ab3c4dcda49c1c.jpg
30531023	1950s	USA	Jantzen Magazine Advert	16e698461d96a52854cfb5273aed5cd2.jpg
30531020	1954	USA	Cole Magazine Advert	d80672e1e550b21259492d79c8a05b07.jpg
30531019	1953	USA	Cole Magazine Advert	55f69aec6a5668b9c72aff3156a4da58.jpg
30531017	1950s	USA	Catalina Magazine Advert	bf0f7c5ca4e0ba6c82178aad9bedf975.jpg
30531016	1950s	USA	Cole Magazine Advert	020691bceb1d98b4c82910d126c920c3.jpg
30531015	1950s	USA	Catalina Magazine Advert	a39250c07c4391135661f241c96099a9.jpg
30531013	1950	USA	Skol  Magazine Advert	2a72c1275e1cb4f13b0bec4396576410.jpg
30531008	1950s	USA	Catalina Magazine Advert	65afac2bb2231c5c9c290fe2ff41aa95.jpg
30531007	1950s	USA	Catalina Magazine Advert	c0dba169cc33d49c0a08829bb90f037c.jpg
30531005	1950s	USA	Catalina Beauty Queen Magazine...	cfac32f2d1131f1f891e017dec93770b.jpg
30530891	1966	USA	Klopman Magazine Advert	d2b462e395f1e958b0b01d42ef028432.jpg
30530809	1969	USA	Fort Lauderdale Magazine Advert	fb91fa2d2d912848a776e0db4f817600.jpg
30530704	1970s	USA	Swimwear 1970s Magazine Advert...	6d0ab70e54a5737d168565259ca9499b.jpg
30530558	1890s	USA	Seaside Photography Magazine Plate	509d7bed4d4d6f196c109d44a5919b4d.jpg
30530392	1917	USA	The Delineator Magazine Cover	1db9d56bfd2753ec4aee4783f1693221.jpg
30530390	1920s	USA	The Delineator Magazine Cover	0b6d4fc604b2e70971d81e18211fb673.jpg
30530379	1910s	USA	The Delineator Magazine Cover	ccb53c47eda4d7536f1b120fd1a5bbd9.jpg
30530298	1930s	USA	Chesterfield Magazine Advert	ebb6d7cf56f47424be7161ee5779ad7a.jpg
30530230	1929	USA	Hotpoint Magazine Advert (detail)	19a04f4fc25770c2ed21eb928afb8825.jpg
30530216	1947	USA	Proctor Magazine Advert	8693008ef7fd3329948661085d72f845.jpg
30530144	1920	USA	The Saturday Evening Post...	2139cd12c2afd0d1ecbfff35ff92009b.jpg
30529999	1982	USA	Adidas Magazine Advert	98afaa26e18fc29d77b3709982a30028.jpg
30529995	1930s	USA	Lucky Strike Magazine Advert	5c74095d3cf9a1e26dbb98e7ff910270.jpg
30529913	1980	USA	Calvin Klein Magazine Advert	4aac9c474c7be6656deea9b81e013226.jpg
30529847	1980	USA	Calvin Klein Magazine Advert	025c14a6119d3f839a05a88ee48b3ff9.jpg
30529842	1980	USA	Calvin Klein Magazine Advert	937e7544e75e3a4784c0e24ccc9e3dcc.jpg
30529840	1982	USA	Faberge Magazine Advert	5afbdb6b0012015af6edc976f0d40c8c.jpg
30529839	1982	USA	Faberge Magazine Advert	fb6f88d8294927f4f3a2c3d26ef73c54.jpg
30529833	1950s	USA	Jantzen Magazine Advert	771bc9077d1bd4721ec5db1fde686dcc.jpg
30529829	1950s	USA	Jantzen Magazine Advert	da00c7fcec5877be0eb308e48673c3cd.jpg
30529708	2003	USA	Victoria's Secret Magazine Advert	1b437c6ada7595069ce8c992b8d220a4.jpg
30529656	1940s	USA	Oshkosh B'gosh Magazine Advert	8428e090294feff908ab40c0bec0b7c3.jpg
30529516	1960	USA	Whirlpool Magazine Advert	5a109d1987c7cc40e70a1fd97f50cc71.jpg
30529500	1960s	USA	Kelvinator Fridges Magazine Advert	272f9b4e3238240325b05478220fb5fe.jpg
30529453	1950s	USA	Jantzen Magazine Advert	88b992208b82212c78aa623f9d98b0b5.jpg
30529411	1950s	USA	Womens Fashion Magazine Advert	d560a61accf37c20554a775f2b1c3179.jpg
30529379	1930s	USA	Frigidaire Magazine Advert	f451e02e1917d8a324a4b667ac0347ac.jpg
30529106	1999	USA	Jockey Magazine Advert	6c17cd97351c2ba54760601c290be0c8.jpg
30529102	1999	USA	Jockey Magazine Advert	f720143bc7fb78a94b79292bf84f2a4c.jpg
30529098	1990s	USA	Victoria's Secret Magazine Advert	deb114945c552a705a2d2e679bfd6676.jpg
30529096	1990s	USA	Victoria's Secret Magazine Advert	ae36c20519dae2b0717e0e1ed52df5b0.jpg
30529095	1990s	USA	Victoria's Secret Magazine Advert	a960eb98370f988e214b1ab39e3cf495.jpg
30529046	1929	USA	Pyrofax Magazine Advert	26430acf25e34016394a0a4b8ec0d5a5.jpg
30528987	1940s	USA	Hart Schaffner Marks Magazine...	ca6df69a2e35b85cf4ba7523b103271c.jpg
30528919	1920s	USA	Jantzen Magazine Advert	1afb2ef782ff7073440e853a98de5c90.jpg
30528918	1929	USA	Jantzen Magazine Advert	6c618fca3ae0c683634f99de3a4e6504.jpg
30528877	1895	USA	Montgomery Ward Catalogue/...	84892ba3fced615471073550b9010afb.jpg
30528840	1956	USA	Adele Simpson Magazine Advert	22d362de265d10bf6cfa09f57177350f.jpg
30528839	1956	USA	Trigre Magazine Advert	0d162bc21f95c6a39f8a0c31da950e84.jpg
30528838	1956	USA	Trigre Magazine Advert	27c2f56e3c37cae067305b6bef7d1fc4.jpg
30528713	1956	USA	Best and Co Magazine Advert	a4032d993aecab58bd6dad03378f4887.jpg
30528710	1950s	USA	Renault  Bergdorf Goodman...	5f0215e0108a71ce11858b5912c08b99.jpg
30528708	1950s	USA	Renault  Bergdorf Goodman...	41974694c7adb3328d201793a76db5d1.jpg
30528671	1957	USA	Woodward and Lothrop Magazine...	b3c3b39f73281f21bef34b766e41ea59.jpg
30528657	1950s	USA	Nemo Magazine Advert	a6b6744676eef5e0144b1f2bcce541af.jpg
30528644	1947	USA	Coro Magazine Advert	0203f6d5934fc82f0cc2d498b2e01b7d.jpg
30528642	1948	USA	Coro Magazine Advert	a7ee9d9f3a3ea846f6f75863ec60af15.jpg
30528510	1920s	USA	Palmolive Magazine Advert	ef57409bbb7e98a638c2b2a3f6ac87e4.jpg
30528352	1890s	USA	Hoytes Cologne Magazine Advert	61cb4069cc2787f2867def98b96f8ef5.jpg
30528351	1930s	USA	Womans Home Companion Magazine...	271011d031aff8870651e4014b19b028.jpg
30528342	1930s	USA	Womans Home Companion Magazine...	3edf41f0e74c13ca3684eb5ecc8f5f4d.jpg
30528321	2000s	USA	Missoni Magazine Advert	36a1c46dcee99b65d3fd0e6a4ca93512.jpg
30528318	2002	USA	Missoni Magazine Advert	8bd4b8990b42e678d4e19107a70abd15.jpg
30528201	2001	USA	Helmut Lang Magazine Advert	3242f268c1458e2c067b2497acbeeecd.jpg
30528174	1990s	USA	Fendi Magazine Advert	5af239a97bc8c4fadd15a00c10074154.jpg
30528123	1995	USA	Donna Karan Magazine Advert	cfc78de2b55feb39015df5fae0b76e49.jpg
30528062	1940s	USA	Jantzen Magazine Advert	572094f6b7850148e68d291967b8499d.jpg
30528061	1940	USA	Jantzen Magazine Advert	68a20688efe9ba12ec9f3d10d971d5f4.jpg
30528060	1940s	USA	Jantzen Magazine Advert	c4906c77f95470067b3ba8cef83d0ad8.jpg
30528010	1980s	USA	Ralph Lauren Magazine Advert	b371a0b8aa33b425020253b3e54e28e7.jpg
30527861	1922	USA	McCallum Silk Stockings Magazine...	c8a2af753b0e9d9b6df5240a13d5dab6.jpg
30527860	1910s	USA	Mavis Perfume Magazine Advert	a7df4b5f7a154bc9f756c0f0c2195878.jpg
30527854	1915	USA	Onyx Hosiery Magazine Advert	fc8165ebada7d16702664526694ee728.jpg
30527831	1940s	USA	Bryans Nylons Stockings Magazine...	7513c835724ac1b3026539768babb2ec.jpg
30527830	1940s	USA	Bryans Nylons Magazine Advert	b82ac02d57f6a1a43a8b3c68ad1e1cf1.jpg
30527740	1970s	USA	Levi's Magazine Advert	00d43448eca499b638b888f0bad474bb.jpg
30527713	1999	USA	Virginia Slims Magazine Advert	33c5c286374edc7299db2436c864789a.jpg
30527132	1950s	USA	D'Orsay Magazine Advert	d1f0c637f4622aadb1fdb0d6d860b4ee.jpg
30527131	1950s	USA	D'Orsay Magazine Advert	1643f70ebb7932c828f4321052462bc1.jpg
30527125	1950s	USA	D'Orsay Magazine Advert	882c821404f1cfd50cde0364c97127a8.jpg
30526993	2000s	USA	La Perla Magazine Advert	544cc8094d0f77c9339d77cfe026e776.jpg
30526936	1960s	USA	Coca-Cola Magazine Advert	bcf4fc9064e693286fed1ea69b3a9408.jpg
30526935	1950s	USA	7up Magazine Advert	2753f9924d6a871fffbb32351960c3bb.jpg
30526934	1950s	USA	7up Magazine Advert	74c83e7b4ad9d7be15edc4c9b6a7f121.jpg
30526931	1961	USA	The Saturday Evening Post...	f9ee185d52c0a3f34c57dabc5f560f68.jpg
30526882	1998	USA	Gossard Magazine Advert	b9b195cbe714cdc20e7072cabfd486c0.jpg
30526755	1980s	USA	Maidenform Magazine Advert	a64b08ff752ee42e8bd7a530d330a843.jpg
30526584	1947	USA	Everfast Magazine Advert	39b7f371225b878ebf34c4e3794b5ffa.jpg
30526433	1947	USA	Coro Craft Magazine Advert	84cf4f48ba6a7d46f2a3266ce45094c8.jpg
30526301	1950s	USA	Northwest Airlines Luggage...	eb1de48b29db3a9d3cadfe0793a0e627.jpg
30526128	2002	USA	Victoria's Secret Magazine Advert	a317ad42dfca1c2607b2eee1271ab93c.jpg
30525663	1970s	USA	Guerlain Magazine Advert	fba6be73c8da59e460f79e33fc140d8c.jpg
30525662	1970s	USA	Guerlain Magazine Advert	40ac179a2eb18c495a36c0c621311b65.jpg
30525660	1970s	USA	Revlon Magazine Advert	b0371c07e5a84a50dcf842e3262b3ffb.jpg
30525525	1970s	USA	Caron Magazine Advert	9c70cf0c3c72a72565261f9e9d3e0ed7.jpg
30525518	1970s	USA	Faberge Magazine Advert	3c393734b1e34a6db173dc542ce4fa14.jpg
30525516	1970s	USA	Tigress Magazine Advert	e1336179fa1fe4f3ac1e6fc27ef15af4.jpg
30525496	1955	USA	Womens Fashion Magazine Advert	5d7f3e40ade07eab1afd8c031aff9418.jpg
30525451	1980s	USA	Calvin Klein Magazine Advert	832f6948452f5a4e319f10fcb5ebcc7e.jpg
30525450	1989	USA	Calvin Klein Magazine Advert	8050e2fc9abbba680317b8fa291004ab.jpg
30525321	2000s	USA	Blackglama Magazine Advert	a1fd20c49d67a43d38bb7515a27fb0fd.jpg
30525210	1970s	USA	Calvin Klein Magazine Advert	d932f87c69c94cb6e31f27114ea9f180.jpg
30525203	1970s	USA	Noa Noa Helena Rubinstein...	77b48d790077f01132e9a3beaa8bd233.jpg
30525165	1970s	USA	Yves Saint Laurent Magazine Advert	2d65506fb31e2b12cef2ed9b3d6b063f.jpg
30525131	1960s	USA	Coty Magazine Advert	7a3766549a01fff4ace98e60e2460aa2.jpg
30525083	1990s	USA	Deserts Flowers Leigh Perfume...	9399588f89f3e0f77e4ba1e5c9c6bc61.jpg
30524821	1970s	USA	Estee Lauder Magazine Advert	f9c81e44afaed5ee8448d6331d607d14.jpg
30524820	1970s	USA	Madame Rochas Magazine Advert	1827d024d7921544542458eb2cb6a52e.jpg
30524819	1970s	USA	Guerlain Magazine Advert	c4ac3b83bddb068f31d16148adc1031b.jpg
30524818	1970s	USA	Estee Lauder Magazine Advert	9846e46ba71ecbcebed23fcc773604cc.jpg
30524808	1960s	USA	Lanvin Perfume Magazine Advert	1d3cccb2616c992f0366c93fabfbe8a4.jpg
30524807	1967	USA	Goya Magazine Advert	3d3aa5897698c748e0c5826adc29b077.jpg
30524801	1960s	USA	Faberge Magazine Advert	c05ab5d7616a2281aad12cc767022e69.jpg
30524799	1960s	USA	Chantilly Magazine Advert	b324595d263490f8c55d2aeb1eb1425f.jpg
30524504	1960s	USA	Max Factor Magazine Advert	4164bb9f679fc05a1a99b159f37f06ee.jpg
30524494	1968	USA	Chanel Magazine Advert	79aa708a790d7400fbfd1cc389a2ec9e.jpg
30524493	1965	USA	Chanel Magazine Advert	9aa5e2a91b18bb1c8d917bf9d4462f5f.jpg
30524492	1966	USA	Chanel Magazine Advert	3dd07f7cf2fc4a4060a954ee06565d45.jpg
30524479	1950s	USA	4711 Eau de Cologne Magazine Advert	fec4e14d2ef86ddbad7de23d81ba183d.jpg
30524478	1950s	USA	Elizabeth Arden Magazine Advert	aeeb72e077bb42ce5f683da774ebb2b5.jpg
30524476	1950s	USA	Angelique Magazine Advert	2aa86294f611c907bf3c18e920cd829c.jpg
30524473	1950s	USA	Bourjois Magazine Advert	094872550f7ec582900abe77ae335c30.jpg
30524472	1950s	USA	Tweed Magazine Advert	3e4dadc557bf6702e05792782732cd5d.jpg
30524467	1953	USA	Caron Magazine Advert	c0587a9acbbb94e0f710854bc1f4ebd3.jpg
30524466	1950s	USA	Coty Magazine Advert	8659e9994a74e2d1041e8c048b79c6d2.jpg
30524461	1950s	USA	Poive Caron Magazine Advert	e14688c0b10f6e6069f3bfa5ca6b7b08.jpg
30524460	1950s	USA	Coty Magazine Advert	57e3d0e7a9f90efd2458ea54e4c3351d.jpg
30524440	1940s	USA	Tabu Dana Magazine Advert	8b23f9841ace89b914cfdfe4297c2203.jpg
30524439	1940s	USA	Houbigant Magazine Advert	a3d30972fb93847fce8aba9dcc1fb745.jpg
30524438	1940s	USA	Bourjois Magazine Advert	02b2e541ac0e6f11ef864bbde7fdd7d1.jpg
30524437	1940s	USA	Gri Gri Magazine Advert	a6ccb66442fdf89ae34fd9eba117e3f0.jpg
30524436	1940s	USA	Emir Dana Magazine Advert	1e2127f5df0018167492dc8f5bf74389.jpg
30524434	1947	USA	Maria Earle Magazine Advert	17fd52c7caeffd617005409fa3906e5b.jpg
30524433	1940s	USA	Helena Rubinstein Magazine Advert	a38160bc61a7f745b23ac6a29a496f51.jpg
30524430	1940s	USA	Guerlain Magazine Advert	3b28448ca1b3c7872e960c5deb95837a.jpg
30524427	1940s	USA	Corday Magazine Advert	f96172618a47ba1f398f03d790f580e1.jpg
30524409	1895	USA	Ladies Womens Cycling Club...	65ecef4d479f767808c35f955c1e8248.jpg
30524406	1940s	USA	Coty Magazine Advert	494d1a4f6c0a8951cd163e405202506f.jpg
30524400	1947	USA	Yardley Magazine Advert	60efd4e3280204b85fb4227a0ad48007.jpg
30524376	1940s	USA	Schiaparelli Magazine Advert	fd7395e7ec7d3b1fe6ad7bbf73e0d298.jpg
30524375	1940s	USA	Schiaparelli Magazine Advert	21346404a389f6b30954238bac2f3e3f.jpg
30524374	1940s	USA	Schiaparelli Magazine Advert	6898fa9f3f2f124d12ad4648f1435367.jpg
30524373	1940s	USA	Schiaparelli Magazine Advert	574305b48c68587203df04324d98f318.jpg
30524372	1940s	USA	Chanel Magazine Advert	142572472508b21e43a2f5c8be6dea66.jpg
30524371	1940s	USA	Lentheric Magazine Advert	104f3bbe67e26847947cdc41df13ab03.jpg
30524370	1940s	USA	Schiaparelli Magazine Advert	92569ddda894263dd3d77fb7167302ea.jpg
30524369	1940s	USA	Schiaparelli Magazine Advert	15a6aae17f424901beb7e5704c9a8436.jpg
30524367	1940s	USA	Lucien Lelong Magazine Advert	4b2549f0fb3bcd618396996723f3530f.jpg
30524366	1940s	USA	Lucien Lelong Magazine Advert	83afaa798d5f7aa67025a6dd1e2c7f5d.jpg
30524365	1940s	USA	Lucien Lelong Magazine Advert	29ce96b9e3050836d25d323d11dbca00.jpg
30524364	1940s	USA	L'eau De Lanvin Magazine Advert	d5f7cfba077c0443fdbb4108ff2be69d.jpg
30524363	1940s	USA	Bourjois Magazine Advert	39f4b4871bc381d4d87a8cb691ed0467.jpg
30524362	1940s	USA	Chanel Magazine Advert	28bd9494f0dfde5332f7fe3768597079.jpg
30524360	1990s	USA	White Diamonds Magazine Advert	2fca04c288116b6311800bef47004b3c.jpg
30524359	1990s	USA	White Diamonds Magazine Advert	836b742bab1eb4f2cff8e63a09002068.jpg
30524167	1950s	USA	Maidenform Magazine Advert	0302e09bee76eb7cf013be7fba503918.jpg
30524136	1930s	USA	Caron Christmas Magazine Advert	1ff194d062ecfda9cf08a1ca9e2fdc9d.jpg
30524130	1930s	USA	Guerlain Magazine Advert	f60f28c4b2d9a75952489e8d072846df.jpg
30524125	1930s	USA	Jean Patou Magazine Advert	3b4a5cf0bbbe3953ab856c79a23a0791.jpg
30524114	1930s	USA	Mystikum Scherk Magazine Advert	1f69ed344dc7a0dc6ee5eddb358bef97.jpg
30524113	1930s	USA	Elizabeth Arden Magazine Advert	bda21bc65b2f729aee3a23261a39fe7b.jpg
30524106	1936	USA	Caron Magazine Advert	aecf13428530566e18c3afaecd54d3e0.jpg
30524067	1926	USA	Houbigant Magazine Advert	e61c847b58a76779a50461a005123730.jpg
30524065	1921	USA	Djer-Kiss Magazine Advert	e604f3be4dbc62a14dae0283dda1b88a.jpg
30524055	1920s	USA	Cosmopolitan Magazine Cover	92128e70e68e5290cd9ccfb7c159aa1d.jpg
30524054	1929	USA	Guerlain Magazine Advert	c7ea7bfb06ed7b544f6092881a9f8516.jpg
30524050	1917	USA	Rigaud's Magazine Advert	74831e41dfce9ce1bfc7d5bda932605a.jpg
30524049	1917	USA	Djer-Kiss Magazine Advert	a28870700ef3d02f0ad0ee36606035cb.jpg
30524048	1919	USA	Djer-Kiss Magazine Advert	4e37528c55d9134ed7aa717fcd096a71.jpg
30524047	1910s	USA	Djer-Kiss Magazine Advert	84f5df21e470f00ec4315d5cc870e8ac.jpg
30524042	1900s	USA	Colgate's Magazine Advert	ddbf547b6df9e7e11554a6ed87995942.jpg
30523932	1920s	USA	Bradley Magazine Advert	082a2a2c06405f9b359cc8a0707c2808.jpg
30523910	1950s	USA	Bra-o-Matic Magazine Advert	3ca1fbf9102363b76eac93b0f0264701.jpg
30523908	1950s	USA	Playtex Magazine Advert	61005488a8656e69ceff193d60fa62bd.jpg
30523905	1950s	USA	Silhouette Magazine Advert	663ae0053b8e2c8683d7d7cf64d0e205.jpg
30523895	1940s	USA	Formfit Magazine Advert	b3190deeee2615321aae0cf67be468f4.jpg
30523894	1950s	USA	Lovable Magazine Advert	b1239afe6546b359aaa4ba197d45afd7.jpg
30523892	1950s	USA	Warner's Magazine Advert	4510a77d27c24f71abf3be77e4b6c5b3.jpg
30523889	1950s	USA	Maidenform Magazine Advert	a9e787cd7dc2c56c2be3f667273c9cd1.jpg
30523888	1950s	USA	Maidenform Magazine Advert	1d9106f707ddea199552784da226b087.jpg
30523887	1940s	USA	Formfit Magazine Advert	62f8447da21d072ca071feb76a11ef92.jpg
30523883	1950s	USA	Formfit Magazine Advert	2693586dc45f452a89863a8cc49ac004.jpg
30523874	1950s	USA	Exquisite Magazine Advert	d64aefa26d449f1741b5ac11fb9f7cee.jpg
30523873	1950s	USA	Exquisite Magazine Advert	aa8713c753984734218be7c02745355d.jpg
30523872	1950s	USA	Lovable Magazine Advert	b7d6e3637de5e481a825b4b0543867ad.jpg
30523871	1950s	USA	Lovable Magazine Advert	6947029320635de0996ed1272d727cea.jpg
30523870	1950s	USA	Spencer Corsets Magazine Advert	1845dcdcf500aaf685da4717f8f73940.jpg
30523869	1950s	USA	Playtex Magazine Advert	94df5686244d1a967dea62d8644b9850.jpg
30523868	1950s	USA	Jantzen Magazine Advert	260df653b1cfd6d7f605bc1912c7e335.jpg
30523867	1940s	USA	Munsingwear Magazine Advert	1dc1caa62728f73b03b3cd967074de11.jpg
30523865	1950s	USA	Jantzen Magazine Advert	09f3266867270cff63d7a43ea05f1a40.jpg
30523864	1940s	USA	Nylon by DuPont Magazine Advert	a6854e6011fa66a8e05053c4de4fa9f2.jpg
30523863	1940s	USA	Elizabeth Arden Magazine Advert	abafdcc850965fbfc699e8eaeb9ea60c.jpg
30523861	1950s	USA	Permalift Magazine Advert	8e50b43ec739468b1bdf68dcf395f921.jpg
30523858	1940s	USA	Munsingwear Magazine Advert	4a2dd025080cc5f07213792ac5e4ddfb.jpg
30523826	1971	USA	Burlington Magazine Advert	9e28a8bf8b7b1ad0298314ed28b9c98f.jpg
30523786	1970s	USA	Saga Magazine Advert	f2d74f81954b99bfd28b0e6325cf9caf.jpg
30523784	1928	USA	Munsingwear Magazine Advert	f02ae55ccf22a4d5a0ae70799f3a145f.jpg
30523781	1950s	USA	Sunbeam Magazine Advert	e95260cfb361aacb2cd2598859533af8.jpg
30523780	1962	USA	Schick Magazine Advert	566489a8cfd589515de55bbcc8b7e503.jpg
